time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
5.498362,0.229330127527,-0.783480686517,-0.892776817529,0.906582644604,0.384262186926,1.48335942019,-0.189446627087,100.0,-0.402286461163,0.625864160742,1.45459728045,1.57808273373,-2.01756822896,0.620878723187,0.265762171198,0.0
5.508603,0.229330127527,-0.783864181714,-0.892393322333,0.906199149408,0.384645682123,1.48297592499,-0.189446627087,100.0,-0.402286461163,0.625480665546,1.45421378525,1.57769923854,-2.01718473376,0.622029208777,0.265762171198,0.0
5.519007,0.229330127527,-0.78424767691,-0.892009827136,0.906966139801,0.384262186926,1.48297592499,-0.189446627087,100.0,-0.40266995636,0.626247655939,1.45459728045,1.57693224814,-2.01756822896,0.621262218384,0.266529161591,0.0
5.528401,0.229330127527,-0.783480686517,-0.892776817529,0.906966139801,0.384262186926,1.48335942019,-0.189830122284,100.0,-0.401135975574,0.626247655939,1.45421378525,1.57693224814,-2.01756822896,0.622029208777,0.266529161591,0.0
5.538337,0.229713622723,-0.783480686517,-0.892009827136,0.906966139801,0.384262186926,1.48335942019,-0.189830122284,100.0,-0.401135975574,0.625864160742,1.45459728045,1.57769923854,-2.01680123857,0.621262218384,0.266912656787,0.0
5.548322,0.22894663233,-0.783480686517,-0.893160312726,0.907349634998,0.384645682123,1.48374291539,-0.189446627087,100.0,-0.402286461163,0.625864160742,1.45421378525,1.57654875295,-2.01756822896,0.622029208777,0.265762171198,0.0
5.558195,0.229330127527,-0.783864181714,-0.892009827136,0.906966139801,0.384645682123,1.48297592499,-0.189446627087,100.0,-0.401902965967,0.626247655939,1.45459728045,1.57654875295,-2.01718473376,0.62164571358,0.266145666394,0.0
5.568272,0.23009711792,-0.783864181714,-0.892009827136,0.906966139801,0.384645682123,1.4825924298,-0.189446627087,100.0,-0.402286461163,0.626247655939,1.45459728045,1.57693224814,-2.01718473376,0.621262218384,0.266529161591,0.0
5.578390,0.22894663233,-0.782713696124,-0.892009827136,0.906966139801,0.384262186926,1.4825924298,-0.189830122284,100.0,-0.401135975574,0.626631151135,1.45421378525,1.57731574334,-2.01680123857,0.621262218384,0.266145666394,0.0
5.588287,0.229330127527,-0.782713696124,-0.892776817529,0.906966139801,0.384645682123,1.48297592499,-0.189446627087,100.0,-0.401902965967,0.625097170349,1.45421378525,1.57731574334,-2.01718473376,0.621262218384,0.266145666394,0.0
5.598273,0.229713622723,-0.783097191321,-0.89162633194,0.906966139801,0.384262186926,1.48335942019,-0.189446627087,100.0,-0.401902965967,0.625480665546,1.45459728045,1.57731574334,-2.01718473376,0.62164571358,0.265762171198,0.0
5.608343,0.229330127527,-0.783864181714,-0.892776817529,0.906966139801,0.384645682123,1.48335942019,-0.189446627087,100.0,-0.402286461163,0.625480665546,1.45459728045,1.57731574334,-2.01718473376,0.622029208777,0.266529161591,0.0
5.618368,0.23009711792,-0.783480686517,-0.892393322333,0.906966139801,0.384262186926,1.48297592499,-0.189446627087,100.0,-0.401902965967,0.626247655939,1.45421378525,1.57693224814,-2.01718473376,0.620878723187,0.266529161591,0.0
5.628270,0.229330127527,-0.783864181714,-0.892393322333,0.907349634998,0.384262186926,1.48297592499,-0.189063131891,100.0,-0.402286461163,0.625864160742,1.45498077565,1.57731574334,-2.01756822896,0.621262218384,0.266145666394,0.0
5.638228,0.22894663233,-0.783480686517,-0.892393322333,0.906966139801,0.384645682123,1.48374291539,-0.189063131891,100.0,-0.401902965967,0.626631151135,1.45421378525,1.57731574334,-2.01718473376,0.621262218384,0.266145666394,0.0
5.648334,0.22894663233,-0.783480686517,-0.893160312726,0.906966139801,0.384645682123,1.48374291539,-0.188679636694,100.0,-0.402286461163,0.625480665546,1.45459728045,1.57731574334,-2.01756822896,0.621262218384,0.266529161591,0.0
5.658532,0.229330127527,-0.783864181714,-0.892393322333,0.907349634998,0.384645682123,1.48297592499,-0.189446627087,100.0,-0.40151947077,0.625097170349,1.45498077565,1.57693224814,-2.01680123857,0.620878723187,0.266145666394,0.0
5.668390,0.229330127527,-0.783864181714,-0.892393322333,0.907349634998,0.384262186926,1.48297592499,-0.189446627087,100.0,-0.40266995636,0.625480665546,1.45383029006,1.57693224814,-2.01641774337,0.621262218384,0.266145666394,0.0
5.678343,0.22894663233,-0.783864181714,-0.892393322333,0.906966139801,0.384262186926,1.48335942019,-0.189446627087,100.0,-0.402286461163,0.625480665546,1.45498077565,1.57654875295,-2.01718473376,0.621262218384,0.266145666394,0.0
5.688329,0.22894663233,-0.783480686517,-0.892009827136,0.907349634998,0.384645682123,1.48335942019,-0.189446627087,100.0,-0.402286461163,0.625480665546,1.45459728045,1.57654875295,-2.01756822896,0.620878723187,0.266529161591,0.0
5.698316,0.22894663233,-0.783480686517,-0.892776817529,0.906582644604,0.384262186926,1.48297592499,-0.189446627087,100.0,-0.402286461163,0.626247655939,1.45459728045,1.57693224814,-2.01718473376,0.620495227991,0.265762171198,0.0
5.708596,0.23009711792,-0.783480686517,-0.892009827136,0.906582644604,0.384645682123,1.48335942019,-0.189063131891,100.0,-0.402286461163,0.626247655939,1.45536427084,1.57693224814,-2.01718473376,0.620878723187,0.265762171198,0.0
5.718344,0.22894663233,-0.783864181714,-0.892776817529,0.907349634998,0.385029177319,1.4822089346,-0.189446627087,100.0,-0.40266995636,0.626631151135,1.45459728045,1.57693224814,-2.01756822896,0.620878723187,0.266145666394,0.0
5.728387,0.229713622723,-0.783864181714,-0.892393322333,0.906582644604,0.384262186926,1.48335942019,-0.189446627087,100.0,-0.401902965967,0.625864160742,1.45421378525,1.57693224814,-2.01756822896,0.620878723187,0.266529161591,0.0
5.738302,0.229330127527,-0.783864181714,-0.892393322333,0.906966139801,0.384262186926,1.48297592499,-0.189446627087,100.0,-0.403053451556,0.626631151135,1.45459728045,1.57693224814,-2.01718473376,0.620878723187,0.265378676001,0.0
5.748316,0.22894663233,-0.783864181714,-0.892009827136,0.906582644604,0.384262186926,1.4818254394,-0.189063131891,100.0,-0.402286461163,0.625864160742,1.45459728045,1.57654875295,-2.01756822896,0.620878723187,0.266145666394,0.0
5.758270,0.229330127527,-0.783480686517,-0.892393322333,0.906966139801,0.384645682123,1.4825924298,-0.189063131891,100.0,-0.402286461163,0.625864160742,1.45421378525,1.57731574334,-2.01756822896,0.620495227991,0.266145666394,0.0
5.768274,0.229330127527,-0.783864181714,-0.892009827136,0.906966139801,0.384645682123,1.48374291539,-0.189063131891,100.0,-0.402286461163,0.626247655939,1.45459728045,1.57693224814,-2.01756822896,0.620878723187,0.266529161591,0.0
5.778363,0.229713622723,-0.783864181714,-0.892393322333,0.906582644604,0.383495196533,1.48297592499,-0.189446627087,100.0,-0.401902965967,0.625864160742,1.45459728045,1.57616525775,-2.01795172416,0.620495227991,0.266145666394,0.0
5.788379,0.229713622723,-0.783480686517,-0.892393322333,0.907349634998,0.384262186926,1.48297592499,-0.189063131891,100.0,-0.402286461163,0.625864160742,1.45421378525,1.57693224814,-2.01756822896,0.620111732794,0.266145666394,0.0
5.798204,0.22894663233,-0.783864181714,-0.892776817529,0.906966139801,0.385029177319,1.4825924298,-0.189063131891,100.0,-0.400752480377,0.626247655939,1.45421378525,1.57654875295,-2.01756822896,0.619728237598,0.266529161591,0.0
5.808385,0.23009711792,-0.783480686517,-0.892393322333,0.906966139801,0.38387869173,1.4822089346,-0.189446627087,100.0,-0.401902965967,0.625864160742,1.45498077565,1.57654875295,-2.01756822896,0.619344742401,0.266145666394,0.0
5.818248,0.229713622723,-0.783480686517,-0.892393322333,0.906582644604,0.383495196533,1.48335942019,-0.189446627087,100.0,-0.401135975574,0.626247655939,1.45421378525,1.57654875295,-2.01795172416,0.619344742401,0.266145666394,0.0
5.828301,0.229713622723,-0.783480686517,-0.892776817529,0.906582644604,0.384262186926,1.48297592499,-0.189063131891,100.0,-0.40151947077,0.626631151135,1.45459728045,1.57616525775,-2.01795172416,0.617810761615,0.266145666394,0.0
5.838266,0.229330127527,-0.783480686517,-0.892009827136,0.907733130194,0.384645682123,1.48335942019,-0.189446627087,100.0,-0.401902965967,0.625097170349,1.45421378525,1.57654875295,-2.01795172416,0.617810761615,0.265762171198,0.0
5.848297,0.22894663233,-0.783480686517,-0.892393322333,0.907349634998,0.384645682123,1.48297592499,-0.189446627087,100.0,-0.40151947077,0.626631151135,1.45459728045,1.57654875295,-2.01795172416,0.618194256812,0.265378676001,0.0
5.858358,0.22894663233,-0.783864181714,-0.892009827136,0.906582644604,0.385029177319,1.48374291539,-0.189446627087,100.0,-0.400368985181,0.625864160742,1.45421378525,1.57654875295,-2.01795172416,0.617427266418,0.264611685608,0.0
5.868529,0.229330127527,-0.783864181714,-0.892393322333,0.907349634998,0.384262186926,1.48297592499,-0.189446627087,100.0,-0.400752480377,0.626247655939,1.45421378525,1.57616525775,-2.01795172416,0.617043771222,0.264228190411,0.0
5.878240,0.229330127527,-0.783480686517,-0.892393322333,0.906966139801,0.384645682123,1.4825924298,-0.189830122284,100.0,-0.400752480377,0.625097170349,1.45383029006,1.57616525775,-2.01871871455,0.615509790436,0.263844695215,0.0
5.888362,0.229330127527,-0.783480686517,-0.892776817529,0.906582644604,0.384645682123,1.4825924298,-0.189446627087,100.0,-0.40151947077,0.625864160742,1.45459728045,1.57616525775,-2.01948570494,0.615126295239,0.263077704822,0.0
5.898308,0.229713622723,-0.783097191321,-0.892776817529,0.907733130194,0.38387869173,1.48335942019,-0.189446627087,100.0,-0.399985489984,0.626247655939,1.45459728045,1.57578176255,-2.02063619053,0.614359304846,0.262694209625,0.0
5.908317,0.229330127527,-0.783097191321,-0.892776817529,0.907733130194,0.384262186926,1.4825924298,-0.188679636694,100.0,-0.401135975574,0.626247655939,1.45459728045,1.57501477216,-2.02063619053,0.612441828864,0.262694209625,0.0
5.918298,0.229713622723,-0.783097191321,-0.892776817529,0.906966139801,0.384645682123,1.48297592499,-0.189830122284,100.0,-0.399985489984,0.626631151135,1.45383029006,1.57539826736,-2.02217017132,0.612058333667,0.263077704822,0.0
5.928359,0.229330127527,-0.783480686517,-0.892009827136,0.907349634998,0.384645682123,1.48374291539,-0.189446627087,100.0,-0.399985489984,0.626247655939,1.45459728045,1.57463127697,-2.0244711425,0.610524352881,0.262694209625,0.0
5.938297,0.22894663233,-0.783480686517,-0.892009827136,0.906582644604,0.384262186926,1.4825924298,-0.189446627087,100.0,-0.399601994788,0.626631151135,1.45421378525,1.57463127697,-2.02600512328,0.608990372095,0.263077704822,0.0
5.948333,0.22894663233,-0.782713696124,-0.892393322333,0.907733130194,0.384262186926,1.48335942019,-0.189830122284,100.0,-0.398451509198,0.626631151135,1.45459728045,1.57463127697,-2.02830609446,0.608606876898,0.262694209625,0.0
5.958254,0.229330127527,-0.782713696124,-0.892776817529,0.907349634998,0.384645682123,1.4822089346,-0.189446627087,100.0,-0.399601994788,0.626631151135,1.45383029006,1.57386428657,-2.02984007525,0.606689400916,0.263077704822,0.0
5.968542,0.22894663233,-0.783097191321,-0.892776817529,0.906966139801,0.38387869173,1.48335942019,-0.189446627087,100.0,-0.399985489984,0.626247655939,1.45383029006,1.57386428657,-2.03214104643,0.605155420129,0.263461200018,0.0
5.978305,0.228563137134,-0.783480686517,-0.892776817529,0.906966139801,0.384645682123,1.48374291539,-0.189446627087,100.0,-0.398835004395,0.625864160742,1.45421378525,1.57386428657,-2.03329153202,0.604388429736,0.263844695215,0.0
5.988353,0.229713622723,-0.783097191321,-0.892393322333,0.906966139801,0.384645682123,1.4825924298,-0.189063131891,100.0,-0.398835004395,0.626247655939,1.45383029006,1.57348079138,-2.035209008,0.603237944147,0.264228190411,0.0
5.998308,0.23009711792,-0.783097191321,-0.892393322333,0.906582644604,0.383495196533,1.4825924298,-0.189063131891,100.0,-0.398835004395,0.626247655939,1.45421378525,1.57309729618,-2.03712648398,0.602087458557,0.264611685608,0.0
6.008353,0.22894663233,-0.783864181714,-0.892393322333,0.906582644604,0.384262186926,1.48335942019,-0.189446627087,100.0,-0.398068014001,0.626631151135,1.45306329966,1.57233030579,-2.03981095036,0.600169982574,0.264611685608,0.0
6.018283,0.229713622723,-0.783480686517,-0.892776817529,0.906966139801,0.384262186926,1.48335942019,-0.189446627087,100.0,-0.398835004395,0.626247655939,1.45344679486,1.57233030579,-2.04211192154,0.599019496985,0.264995180804,0.0
6.028311,0.229330127527,-0.783480686517,-0.89162633194,0.906582644604,0.384262186926,1.48297592499,-0.189446627087,100.0,-0.397301023608,0.625864160742,1.45421378525,1.57233030579,-2.04441289272,0.598636001788,0.265378676001,0.0
6.038272,0.229330127527,-0.783480686517,-0.892393322333,0.907349634998,0.384645682123,1.48297592499,-0.189830122284,100.0,-0.396534033215,0.625864160742,1.45383029006,1.5711798202,-2.04556337831,0.596335030609,0.265378676001,0.0
6.048308,0.229330127527,-0.783864181714,-0.893160312726,0.907349634998,0.384645682123,1.48297592499,-0.188679636694,100.0,-0.397301023608,0.626247655939,1.45459728045,1.570796325,-2.04786434949,0.595568040216,0.265762171198,0.0
6.058274,0.229330127527,-0.783864181714,-0.892776817529,0.907349634998,0.385029177319,1.4825924298,-0.189063131891,100.0,-0.397301023608,0.625864160742,1.45344679486,1.5704128298,-2.04863133988,0.593650564233,0.265378676001,0.0
6.068329,0.229330127527,-0.783097191321,-0.892393322333,0.907349634998,0.38387869173,1.48374291539,-0.189830122284,100.0,-0.395000052429,0.626631151135,1.45421378525,1.57002933461,-2.05054881586,0.59288357384,0.266912656787,0.0
6.078296,0.229713622723,-0.783864181714,-0.89162633194,0.906966139801,0.384645682123,1.48297592499,-0.189446627087,100.0,-0.394616557233,0.626631151135,1.45383029006,1.56926234421,-2.05169930145,0.590966097858,0.266912656787,0.0
6.088568,0.22894663233,-0.78424767691,-0.892009827136,0.907733130194,0.384262186926,1.48374291539,-0.189446627087,100.0,-0.39384956684,0.625864160742,1.45421378525,1.56811185862,-2.05400027263,0.589815612268,0.266912656787,0.0
6.098539,0.22894663233,-0.78424767691,-0.892393322333,0.907733130194,0.384262186926,1.48335942019,-0.189063131891,100.0,-0.394616557233,0.626631151135,1.45344679486,1.56772836343,-2.05553425342,0.588281631482,0.266912656787,0.0
6.108393,0.229330127527,-0.783864181714,-0.892009827136,0.907349634998,0.384262186926,1.4822089346,-0.189446627087,100.0,-0.39269908125,0.627014646332,1.45383029006,1.56657787784,-2.05591774861,0.586747650696,0.266529161591,0.0
6.118603,0.228563137134,-0.783864181714,-0.892393322333,0.907349634998,0.384645682123,1.48297592499,-0.189446627087,100.0,-0.393082576447,0.627014646332,1.45344679486,1.56542739225,-2.05630124381,0.58521366991,0.267296151984,0.0
6.128387,0.229330127527,-0.783480686517,-0.892393322333,0.907349634998,0.384262186926,1.48297592499,-0.189063131891,100.0,-0.391165100464,0.625864160742,1.45421378525,1.56389341146,-2.0574517294,0.58406318432,0.266912656787,0.0
6.138570,0.229330127527,-0.783480686517,-0.892776817529,0.907733130194,0.38387869173,1.48412641058,-0.189446627087,100.0,-0.390398110071,0.625864160742,1.45421378525,1.56312642107,-2.05860221499,0.581762213141,0.267296151984,0.0
6.148394,0.228563137134,-0.782713696124,-0.89162633194,0.907349634998,0.384645682123,1.48297592499,-0.189446627087,100.0,-0.390398110071,0.626631151135,1.45383029006,1.56312642107,-2.05860221499,0.580995222748,0.267296151984,0.0
6.158442,0.22894663233,-0.783480686517,-0.89162633194,0.906966139801,0.384262186926,1.48297592499,-0.189446627087,100.0,-0.388480634088,0.626631151135,1.45383029006,1.56082544989,-2.05936920538,0.579844737158,0.267296151984,0.0
6.168596,0.22894663233,-0.783480686517,-0.892776817529,0.907349634998,0.384262186926,1.48297592499,-0.189446627087,100.0,-0.389247624481,0.626247655939,1.45344679486,1.5592914691,-2.05975270058,0.579461241962,0.266912656787,0.0
6.178334,0.229330127527,-0.783480686517,-0.892776817529,0.906966139801,0.384262186926,1.48374291539,-0.189446627087,100.0,-0.386563158105,0.626631151135,1.45383029006,1.55890797391,-2.05821871979,0.577927261176,0.267296151984,0.0
6.188392,0.229713622723,-0.783097191321,-0.892009827136,0.907733130194,0.38387869173,1.4822089346,-0.189063131891,100.0,-0.386179662909,0.627014646332,1.45267980447,1.55699049792,-2.05975270058,0.577543765979,0.267296151984,0.0
6.198359,0.229330127527,-0.783864181714,-0.892776817529,0.907349634998,0.384262186926,1.48297592499,-0.189446627087,100.0,-0.385796167712,0.626631151135,1.45421378525,1.55545651714,-2.05936920538,0.576776775586,0.267296151984,0.0
6.208494,0.229713622723,-0.783097191321,-0.892009827136,0.907349634998,0.384262186926,1.48374291539,-0.189063131891,100.0,-0.384262186926,0.626631151135,1.45459728045,1.55392253635,-2.05936920538,0.576393280389,0.26767964718,0.0
6.218317,0.229330127527,-0.783480686517,-0.892776817529,0.907349634998,0.384262186926,1.4825924298,-0.188679636694,100.0,-0.381961215747,0.626631151135,1.45421378525,1.55238855557,-2.05936920538,0.576009785193,0.26767964718,0.0
6.228350,0.229330127527,-0.783480686517,-0.892776817529,0.907349634998,0.384645682123,1.48374291539,-0.189063131891,100.0,-0.380427234961,0.626631151135,1.45459728045,1.55162156517,-2.05936920538,0.576009785193,0.266912656787,0.0
6.238254,0.229330127527,-0.783480686517,-0.892393322333,0.906966139801,0.384645682123,1.48297592499,-0.188679636694,100.0,-0.379660244568,0.626247655939,1.45383029006,1.54970408919,-2.05936920538,0.576776775586,0.26767964718,0.0
6.248320,0.22894663233,-0.782713696124,-0.892393322333,0.907349634998,0.384645682123,1.48297592499,-0.189446627087,100.0,-0.377359273389,0.626247655939,1.45344679486,1.5481701084,-2.05936920538,0.576393280389,0.26767964718,0.0
6.258297,0.229330127527,-0.783864181714,-0.892393322333,0.906966139801,0.384645682123,1.4825924298,-0.189446627087,100.0,-0.376208787799,0.626631151135,1.45383029006,1.54701962281,-2.05936920538,0.576393280389,0.267296151984,0.0
6.268412,0.229330127527,-0.783864181714,-0.892393322333,0.907349634998,0.384262186926,1.48335942019,-0.189446627087,100.0,-0.374291311816,0.626631151135,1.45344679486,1.54510214683,-2.05975270058,0.575626289996,0.26767964718,0.0
6.278300,0.229330127527,-0.783097191321,-0.892009827136,0.906966139801,0.384262186926,1.48297592499,-0.19021361748,100.0,-0.373524321423,0.626631151135,1.45383029006,1.54356816605,-2.05860221499,0.5752427948,0.26767964718,0.0
6.288492,0.22894663233,-0.783864181714,-0.892009827136,0.907349634998,0.384262186926,1.48297592499,-0.189446627087,100.0,-0.371990340637,0.626631151135,1.45383029006,1.54165069006,-2.05936920538,0.5752427948,0.268063142377,0.0
6.298300,0.229330127527,-0.783480686517,-0.892393322333,0.907733130194,0.384262186926,1.48335942019,-0.189446627087,100.0,-0.370839855048,0.627014646332,1.45459728045,1.54050020447,-2.05936920538,0.576009785193,0.268063142377,0.0
6.308344,0.229330127527,-0.783097191321,-0.892393322333,0.907349634998,0.38387869173,1.48335942019,-0.189446627087,100.0,-0.369305874261,0.626247655939,1.45421378525,1.53896622369,-2.05936920538,0.575626289996,0.268446637573,0.0
6.318329,0.229713622723,-0.783480686517,-0.892009827136,0.906966139801,0.384645682123,1.48335942019,-0.189446627087,100.0,-0.367388398279,0.626631151135,1.45421378525,1.53666525251,-2.05975270058,0.576776775586,0.26883013277,0.0
6.328301,0.229330127527,-0.783097191321,-0.89162633194,0.907733130194,0.384645682123,1.48374291539,-0.189446627087,100.0,-0.3650874271,0.626631151135,1.45383029006,1.53474777653,-2.05975270058,0.576009785193,0.26767964718,0.0
6.338267,0.22894663233,-0.783480686517,-0.892393322333,0.906966139801,0.384262186926,1.48297592499,-0.189830122284,100.0,-0.363169951117,0.626631151135,1.45344679486,1.53283030054,-2.05936920538,0.576393280389,0.268446637573,0.0
6.348312,0.229713622723,-0.783480686517,-0.892776817529,0.906966139801,0.384645682123,1.4822089346,-0.189446627087,100.0,-0.360868979938,0.626247655939,1.45459728045,1.53052932936,-2.05975270058,0.576393280389,0.268446637573,0.0
6.358305,0.23009711792,-0.783097191321,-0.892393322333,0.907349634998,0.384262186926,1.48297592499,-0.188679636694,100.0,-0.359718494348,0.626247655939,1.45306329966,1.52822835818,-2.05975270058,0.576009785193,0.269213627966,0.0
6.368499,0.22894663233,-0.783864181714,-0.892393322333,0.907349634998,0.385029177319,1.48335942019,-0.189063131891,100.0,-0.358184513562,0.626631151135,1.45421378525,1.5266943774,-2.05936920538,0.576393280389,0.268446637573,0.0
6.378719,0.229330127527,-0.78424767691,-0.89162633194,0.906582644604,0.384262186926,1.48297592499,-0.189063131891,100.0,-0.356267037579,0.626631151135,1.45459728045,1.52439340622,-2.05860221499,0.575626289996,0.268446637573,0.0
6.388351,0.229330127527,-0.783480686517,-0.892776817529,0.907349634998,0.385029177319,1.48374291539,-0.189830122284,100.0,-0.35511655199,0.627014646332,1.45421378525,1.52170893984,-2.05975270058,0.577160270782,0.269213627966,0.0
6.398495,0.229330127527,-0.78424767691,-0.892776817529,0.907349634998,0.384645682123,1.48297592499,-0.189446627087,100.0,-0.352048590417,0.626631151135,1.45421378525,1.52017495906,-2.05975270058,0.576009785193,0.268446637573,0.0
6.408344,0.229330127527,-0.783480686517,-0.892009827136,0.906966139801,0.384645682123,1.48297592499,-0.189830122284,100.0,-0.349747619238,0.626631151135,1.45383029006,1.51710699749,-2.05975270058,0.5752427948,0.26883013277,0.0
6.418252,0.229713622723,-0.783864181714,-0.892393322333,0.906966139801,0.384262186926,1.48335942019,-0.189830122284,100.0,-0.348213638452,0.626247655939,1.45383029006,1.5151895215,-2.06013619578,0.5752427948,0.268446637573,0.0
6.428301,0.229330127527,-0.783097191321,-0.892776817529,0.907349634998,0.384645682123,1.4825924298,-0.189446627087,100.0,-0.345912667273,0.626631151135,1.45383029006,1.51288855032,-2.05975270058,0.5752427948,0.268446637573,0.0
6.438610,0.229330127527,-0.783097191321,-0.892393322333,0.906582644604,0.385029177319,1.4822089346,-0.189063131891,100.0,-0.344762181683,0.626247655939,1.45344679486,1.51097107434,-2.05936920538,0.576009785193,0.268446637573,0.0
6.448323,0.22894663233,-0.783097191321,-0.892393322333,0.906966139801,0.384645682123,1.48335942019,-0.189830122284,100.0,-0.342461210504,0.625864160742,1.45344679486,1.50867010316,-2.05936920538,0.574859299603,0.268446637573,0.0
6.458272,0.229713622723,-0.783097191321,-0.89162633194,0.907349634998,0.384262186926,1.48374291539,-0.189446627087,100.0,-0.340543734521,0.626631151135,1.45459728045,1.50636913198,-2.05975270058,0.576009785193,0.268446637573,0.0
6.468409,0.229713622723,-0.783097191321,-0.892393322333,0.906582644604,0.384645682123,1.48297592499,-0.189446627087,100.0,-0.337859268146,0.626631151135,1.45383029006,1.504451656,-2.05936920538,0.576009785193,0.268063142377,0.0
6.478306,0.229330127527,-0.783097191321,-0.892776817529,0.907349634998,0.384645682123,1.4825924298,-0.189063131891,100.0,-0.335941792163,0.626247655939,1.45459728045,1.50215068482,-2.05936920538,0.575626289996,0.26883013277,0.0
6.488352,0.228563137134,-0.783864181714,-0.892393322333,0.906966139801,0.384645682123,1.4822089346,-0.189830122284,100.0,-0.33402431618,0.626631151135,1.45344679486,1.49946621844,-2.05975270058,0.5752427948,0.268446637573,0.0
6.498333,0.229713622723,-0.783097191321,-0.892776817529,0.907349634998,0.38387869173,1.4825924298,-0.189446627087,100.0,-0.330956354608,0.626631151135,1.45421378525,1.49678175207,-2.05860221499,0.575626289996,0.268446637573,0.0
6.508378,0.22894663233,-0.783480686517,-0.892393322333,0.907733130194,0.384262186926,1.4822089346,-0.189446627087,100.0,-0.329422373822,0.626631151135,1.45498077565,1.49448078089,-2.06013619578,0.574475804407,0.26883013277,0.0
6.518315,0.229330127527,-0.783097191321,-0.892776817529,0.907349634998,0.38387869173,1.48335942019,-0.189830122284,100.0,-0.32635441225,0.626247655939,1.45459728045,1.49217980971,-2.05936920538,0.575626289996,0.268446637573,0.0
6.528365,0.229330127527,-0.783864181714,-0.892009827136,0.907733130194,0.384645682123,1.48297592499,-0.189446627087,100.0,-0.325587421857,0.626631151135,1.45383029006,1.48949534333,-2.05860221499,0.575626289996,0.268446637573,0.0
6.538312,0.229713622723,-0.783480686517,-0.892393322333,0.907349634998,0.384645682123,1.4825924298,-0.189063131891,100.0,-0.322902955481,0.626247655939,1.45459728045,1.48796136255,-2.05936920538,0.5752427948,0.268446637573,0.0
